trial,frame_idx,is_swapped
2024.11.13_00-06-31_Sussex_e2hex,93,False
2024.11.13_00-06-31_Sussex_e2hex,94,False
2024.11.13_00-06-31_Sussex_e2hex,95,False
2024.11.13_00-06-31_Sussex_e2hex,96,False
2024.11.13_00-06-31_Sussex_e2hex,97,False
2024.11.13_00-06-31_Sussex_e2hex,98,False
2024.11.13_00-06-31_Sussex_e2hex,99,False
2024.11.13_00-06-31_Sussex_e2hex,100,False
2024.11.13_00-06-31_Sussex_e2hex,101,False
2024.11.13_00-06-31_Sussex_e2hex,102,False
2024.11.13_00-06-31_Sussex_e2hex,103,False
2024.11.13_00-06-31_Sussex_e2hex,104,False
2024.11.13_00-06-31_Sussex_e2hex,105,False
2024.11.13_00-06-31_Sussex_e2hex,106,False
2024.11.13_00-06-31_Sussex_e2hex,107,False
2024.11.13_00-06-31_Sussex_e2hex,108,False
2024.11.13_00-06-31_Sussex_e2hex,109,False
2024.11.13_00-06-31_Sussex_e2hex,110,False
2024.11.13_00-06-31_Sussex_e2hex,111,False
2024.11.13_00-06-31_Sussex_e2hex,112,False
2024.11.13_00-06-31_Sussex_e2hex,113,False
2024.11.13_00-06-31_Sussex_e2hex,114,False
2024.11.13_00-06-31_Sussex_e2hex,115,False
2024.11.13_00-06-31_Sussex_e2hex,116,False
2024.11.13_00-06-31_Sussex_e2hex,117,False
2024.11.13_00-06-31_Sussex_e2hex,118,False
2024.11.13_00-06-31_Sussex_e2hex,119,False
2024.11.13_00-06-31_Sussex_e2hex,120,False
2024.11.13_00-06-31_Sussex_e2hex,121,False
2024.11.13_00-06-31_Sussex_e2hex,122,False
2024.11.13_00-06-31_Sussex_e2hex,123,False
2024.11.13_00-06-31_Sussex_e2hex,124,False
2024.11.13_00-06-31_Sussex_e2hex,125,False
2024.11.13_00-06-31_Sussex_e2hex,126,False
2024.11.13_00-06-31_Sussex_e2hex,127,False
2024.11.13_00-06-31_Sussex_e2hex,128,False
2024.11.13_00-06-31_Sussex_e2hex,129,False
2024.11.13_00-06-31_Sussex_e2hex,130,False
2024.11.13_00-06-31_Sussex_e2hex,131,False
2024.11.13_00-06-31_Sussex_e2hex,132,False
2024.11.13_00-06-31_Sussex_e2hex,133,False
2024.11.13_00-06-31_Sussex_e2hex,134,False
2024.11.13_00-06-31_Sussex_e2hex,135,False
2024.11.13_00-06-31_Sussex_e2hex,136,False
2024.11.13_00-06-31_Sussex_e2hex,137,False
2024.11.13_00-06-31_Sussex_e2hex,138,False
2024.11.13_00-06-31_Sussex_e2hex,139,False
2024.11.13_00-06-31_Sussex_e2hex,140,False
2024.11.13_00-06-31_Sussex_e2hex,141,False
2024.11.13_00-06-31_Sussex_e2hex,142,False
2024.11.13_00-06-31_Sussex_e2hex,143,False
2024.11.13_00-06-31_Sussex_e2hex,144,False
2024.11.13_00-06-31_Sussex_e2hex,145,False
2024.11.13_00-06-31_Sussex_e2hex,146,False
2024.11.13_00-06-31_Sussex_e2hex,147,False
2024.11.13_00-06-31_Sussex_e2hex,148,False
2024.11.13_00-06-31_Sussex_e2hex,149,False
2024.11.13_00-06-31_Sussex_e2hex,150,False
2024.11.13_00-06-31_Sussex_e2hex,151,False
2024.11.13_00-06-31_Sussex_e2hex,152,False
2024.11.13_00-06-31_Sussex_e2hex,153,False
2024.11.13_00-06-31_Sussex_e2hex,154,False
2024.11.13_00-06-31_Sussex_e2hex,155,False
2024.11.13_00-06-31_Sussex_e2hex,156,False
2024.11.13_00-06-31_Sussex_e2hex,157,False
2024.11.13_00-06-31_Sussex_e2hex,158,False
2024.11.13_00-06-31_Sussex_e2hex,159,False
2024.11.13_00-06-31_Sussex_e2hex,160,False
2024.11.13_00-06-31_Sussex_e2hex,161,False
2024.11.13_00-06-31_Sussex_e2hex,162,False
2024.11.13_00-06-31_Sussex_e2hex,163,False
2024.11.13_00-06-31_Sussex_e2hex,164,False
2024.11.13_00-06-31_Sussex_e2hex,165,False
2024.11.13_00-06-31_Sussex_e2hex,166,False
2024.11.13_00-06-31_Sussex_e2hex,167,False
2024.11.13_00-06-31_Sussex_e2hex,168,False
2024.11.13_00-06-31_Sussex_e2hex,169,False
2024.11.13_00-06-31_Sussex_e2hex,170,False
2024.11.13_00-06-31_Sussex_e2hex,171,False
2024.11.13_00-06-31_Sussex_e2hex,172,False
2024.11.13_00-06-31_Sussex_e2hex,173,False
2024.11.13_00-06-31_Sussex_e2hex,174,False
2024.11.13_00-06-31_Sussex_e2hex,175,False
2024.11.13_00-06-31_Sussex_e2hex,176,False
2024.11.13_00-06-31_Sussex_e2hex,177,False
2024.11.13_00-06-31_Sussex_e2hex,178,False
2024.11.13_00-06-31_Sussex_e2hex,179,False
2024.11.13_00-06-31_Sussex_e2hex,180,False
2024.11.13_00-06-31_Sussex_e2hex,181,False
2024.11.13_00-06-31_Sussex_e2hex,182,False
2024.11.13_00-06-31_Sussex_e2hex,183,False
2024.11.13_00-06-31_Sussex_e2hex,184,False
2024.11.13_00-06-31_Sussex_e2hex,185,False
2024.11.13_00-06-31_Sussex_e2hex,186,False
2024.11.13_00-06-31_Sussex_e2hex,187,False
2024.11.13_00-06-31_Sussex_e2hex,188,False
2024.11.13_00-06-31_Sussex_e2hex,189,False
2024.11.13_00-06-31_Sussex_e2hex,190,False
2024.11.13_00-06-31_Sussex_e2hex,191,False
2024.11.13_00-06-31_Sussex_e2hex,192,False
2024.11.13_00-06-31_Sussex_e2hex,193,False
2024.11.13_00-06-31_Sussex_e2hex,194,True
2024.11.13_00-06-31_Sussex_e2hex,195,True
2024.11.13_00-06-31_Sussex_e2hex,196,True
2024.11.13_00-06-31_Sussex_e2hex,197,True
2024.11.13_00-06-31_Sussex_e2hex,198,True
2024.11.13_00-06-31_Sussex_e2hex,199,True
2024.11.13_00-06-31_Sussex_e2hex,200,True
2024.11.13_00-06-31_Sussex_e2hex,201,True
2024.11.13_00-06-31_Sussex_e2hex,202,True
2024.11.13_00-06-31_Sussex_e2hex,203,True
2024.11.13_00-06-31_Sussex_e2hex,204,True
2024.11.13_00-06-31_Sussex_e2hex,205,True
2024.11.13_00-06-31_Sussex_e2hex,206,True
2024.11.13_00-06-31_Sussex_e2hex,207,True
2024.11.13_00-06-31_Sussex_e2hex,208,True
2024.11.13_00-06-31_Sussex_e2hex,209,True
2024.11.13_00-06-31_Sussex_e2hex,210,True
2024.11.13_00-06-31_Sussex_e2hex,211,True
2024.11.13_00-06-31_Sussex_e2hex,212,True
2024.11.13_00-06-31_Sussex_e2hex,213,True
2024.11.13_00-06-31_Sussex_e2hex,214,True
2024.11.13_00-06-31_Sussex_e2hex,215,True
2024.11.13_00-06-31_Sussex_e2hex,216,True
2024.11.13_00-06-31_Sussex_e2hex,217,True
2024.11.13_00-06-31_Sussex_e2hex,218,True
2024.11.13_00-06-31_Sussex_e2hex,219,True
2024.11.13_00-06-31_Sussex_e2hex,220,True
2024.11.13_00-06-31_Sussex_e2hex,221,True
2024.11.13_00-06-31_Sussex_e2hex,222,True
2024.11.13_00-06-31_Sussex_e2hex,223,True
2024.11.13_00-06-31_Sussex_e2hex,224,True
2024.11.13_00-06-31_Sussex_e2hex,225,True
2024.11.13_00-06-31_Sussex_e2hex,226,True
2024.11.13_00-06-31_Sussex_e2hex,227,True
2024.11.13_00-06-31_Sussex_e2hex,228,True
2024.11.13_00-06-31_Sussex_e2hex,229,True
2024.11.13_00-06-31_Sussex_e2hex,230,True
2024.11.13_00-06-31_Sussex_e2hex,231,True
2024.11.13_00-06-31_Sussex_e2hex,232,True
2024.11.13_00-06-31_Sussex_e2hex,233,True
2024.11.13_00-06-31_Sussex_e2hex,234,True
2024.11.13_00-06-31_Sussex_e2hex,235,True
2024.11.13_00-06-31_Sussex_e2hex,236,True
2024.11.13_00-06-31_Sussex_e2hex,237,True
2024.11.13_00-06-31_Sussex_e2hex,238,True
2024.11.13_00-06-31_Sussex_e2hex,239,True
2024.11.13_00-06-31_Sussex_e2hex,240,True
2024.11.13_00-06-31_Sussex_e2hex,241,True
2024.11.13_00-06-31_Sussex_e2hex,242,True
2024.11.13_00-06-31_Sussex_e2hex,243,True
2024.11.13_00-06-31_Sussex_e2hex,244,True
2024.11.13_00-06-31_Sussex_e2hex,245,True
2024.11.13_00-06-31_Sussex_e2hex,246,True
2024.11.13_00-06-31_Sussex_e2hex,247,True
2024.11.13_00-06-31_Sussex_e2hex,248,True
2024.11.13_00-06-31_Sussex_e2hex,249,True
2024.11.13_00-06-31_Sussex_e2hex,250,True
2024.11.13_00-06-31_Sussex_e2hex,251,True
2024.11.13_00-06-31_Sussex_e2hex,252,True
2024.11.13_00-06-31_Sussex_e2hex,253,True
2024.11.13_00-06-31_Sussex_e2hex,254,True
2024.11.13_00-06-31_Sussex_e2hex,255,True
2024.11.13_00-06-31_Sussex_e2hex,256,True
2024.11.13_00-06-31_Sussex_e2hex,257,True
2024.11.13_00-06-31_Sussex_e2hex,258,True
2024.11.13_00-06-31_Sussex_e2hex,259,True
2024.11.13_00-06-31_Sussex_e2hex,260,True
2024.11.13_00-06-31_Sussex_e2hex,261,True
2024.11.13_00-06-31_Sussex_e2hex,262,True
2024.11.13_00-06-31_Sussex_e2hex,263,True
2024.11.13_00-06-31_Sussex_e2hex,264,True
2024.11.13_00-06-31_Sussex_e2hex,265,True
2024.11.13_00-06-31_Sussex_e2hex,266,True
2024.11.13_00-06-31_Sussex_e2hex,267,True
2024.11.13_00-06-31_Sussex_e2hex,268,True
2024.11.13_00-06-31_Sussex_e2hex,269,True
2024.11.13_00-06-31_Sussex_e2hex,270,True
2024.11.13_00-06-31_Sussex_e2hex,271,True
2024.11.13_00-06-31_Sussex_e2hex,272,True
2024.11.13_00-06-31_Sussex_e2hex,273,True
2024.11.13_00-06-31_Sussex_e2hex,274,True
2024.11.13_00-06-31_Sussex_e2hex,275,True
2024.11.13_00-06-31_Sussex_e2hex,276,True
2024.11.13_00-06-31_Sussex_e2hex,277,True
2024.11.13_00-06-31_Sussex_e2hex,278,True
2024.11.13_00-06-31_Sussex_e2hex,279,True
2024.11.13_00-06-31_Sussex_e2hex,280,True
2024.11.13_00-06-31_Sussex_e2hex,281,True
2024.11.13_00-06-31_Sussex_e2hex,282,True
2024.11.13_00-06-31_Sussex_e2hex,283,True
2024.11.13_00-06-31_Sussex_e2hex,284,True
2024.11.13_00-06-31_Sussex_e2hex,285,True
2024.11.13_00-06-31_Sussex_e2hex,286,True
2024.11.13_00-06-31_Sussex_e2hex,287,True
2024.11.13_00-06-31_Sussex_e2hex,288,True
2024.11.13_00-06-31_Sussex_e2hex,289,True
2024.11.13_00-06-31_Sussex_e2hex,290,True
2024.11.13_00-06-31_Sussex_e2hex,291,True
2024.11.13_00-06-31_Sussex_e2hex,292,True
2024.11.13_00-06-31_Sussex_e2hex,293,True
2024.11.13_00-06-31_Sussex_e2hex,294,True
2024.11.13_00-06-31_Sussex_e2hex,295,True
2024.11.13_00-06-31_Sussex_e2hex,296,True
2024.11.13_00-06-31_Sussex_e2hex,297,True
2024.11.13_00-06-31_Sussex_e2hex,298,True
2024.11.13_00-06-31_Sussex_e2hex,299,True
2024.11.13_00-06-31_Sussex_e2hex,300,True
2024.11.13_00-06-31_Sussex_e2hex,301,True
2024.11.13_00-06-31_Sussex_e2hex,302,True
2024.11.13_00-06-31_Sussex_e2hex,303,True
2024.11.13_00-06-31_Sussex_e2hex,304,True
2024.11.13_00-06-31_Sussex_e2hex,305,True
2024.11.13_00-06-31_Sussex_e2hex,306,True
2024.11.13_00-06-31_Sussex_e2hex,307,True
2024.11.13_00-06-31_Sussex_e2hex,308,True
2024.11.13_00-06-31_Sussex_e2hex,309,True
2024.11.13_00-06-31_Sussex_e2hex,310,True
2024.11.13_00-06-31_Sussex_e2hex,311,True
2024.11.13_00-06-31_Sussex_e2hex,312,True
2024.11.13_00-06-31_Sussex_e2hex,313,True
2024.11.13_00-06-31_Sussex_e2hex,314,True
2024.11.13_00-06-31_Sussex_e2hex,315,True
2024.11.13_00-06-31_Sussex_e2hex,316,True
2024.11.13_00-06-31_Sussex_e2hex,317,True
2024.11.13_00-06-31_Sussex_e2hex,318,True
2024.11.13_00-06-31_Sussex_e2hex,319,True
2024.11.13_00-06-31_Sussex_e2hex,320,True
2024.11.13_00-06-31_Sussex_e2hex,321,True
2024.11.13_00-06-31_Sussex_e2hex,322,True
2024.11.13_00-06-31_Sussex_e2hex,323,True
2024.11.13_00-06-31_Sussex_e2hex,324,True
2024.11.13_00-06-31_Sussex_e2hex,325,True
2024.11.13_00-06-31_Sussex_e2hex,326,True
2024.11.13_00-06-31_Sussex_e2hex,327,True
2024.11.13_00-06-31_Sussex_e2hex,328,True
2024.11.13_00-06-31_Sussex_e2hex,329,True
2024.11.13_00-06-31_Sussex_e2hex,330,True
2024.11.13_00-06-31_Sussex_e2hex,331,True
2024.11.13_00-06-31_Sussex_e2hex,332,True
2024.11.13_00-06-31_Sussex_e2hex,333,True
2024.11.13_00-06-31_Sussex_e2hex,334,True
2024.11.13_00-06-31_Sussex_e2hex,335,True
2024.11.13_00-06-31_Sussex_e2hex,336,True
2024.11.13_00-06-31_Sussex_e2hex,337,True
2024.11.13_00-06-31_Sussex_e2hex,338,True
2024.11.13_00-06-31_Sussex_e2hex,339,True
2024.11.13_00-06-31_Sussex_e2hex,340,True
2024.11.13_00-06-31_Sussex_e2hex,341,True
2024.11.13_00-06-31_Sussex_e2hex,342,True
2024.11.13_00-06-31_Sussex_e2hex,343,True
2024.11.13_00-06-31_Sussex_e2hex,344,True
2024.11.13_00-06-31_Sussex_e2hex,345,True
2024.11.13_00-06-31_Sussex_e2hex,346,True
2024.11.13_00-06-31_Sussex_e2hex,347,True
2024.11.13_00-06-31_Sussex_e2hex,348,True
2024.11.13_00-06-31_Sussex_e2hex,349,True
2024.11.13_00-06-31_Sussex_e2hex,350,True
2024.11.13_00-06-31_Sussex_e2hex,351,True
2024.11.13_00-06-31_Sussex_e2hex,352,True
2024.11.13_00-06-31_Sussex_e2hex,353,True
2024.11.13_00-06-31_Sussex_e2hex,354,True
2024.11.13_00-06-31_Sussex_e2hex,355,True
2024.11.13_00-06-31_Sussex_e2hex,356,True
2024.11.13_00-06-31_Sussex_e2hex,357,True
2024.11.13_00-06-31_Sussex_e2hex,358,True
2024.11.13_00-06-31_Sussex_e2hex,359,True
2024.11.13_00-06-31_Sussex_e2hex,360,True
2024.11.13_00-06-31_Sussex_e2hex,361,True
2024.11.13_00-06-31_Sussex_e2hex,362,True
2024.11.13_00-06-31_Sussex_e2hex,363,True
2024.11.13_00-06-31_Sussex_e2hex,364,True
2024.11.13_00-06-31_Sussex_e2hex,365,True
2024.11.13_00-06-31_Sussex_e2hex,366,True
2024.11.13_00-06-31_Sussex_e2hex,367,True
2024.11.13_00-06-31_Sussex_e2hex,368,True
2024.11.13_00-06-31_Sussex_e2hex,369,True
2024.11.13_00-06-31_Sussex_e2hex,370,True
2024.11.13_00-06-31_Sussex_e2hex,371,True
2024.11.13_00-06-31_Sussex_e2hex,372,True
2024.11.13_00-06-31_Sussex_e2hex,373,True
2024.11.13_00-06-31_Sussex_e2hex,374,True
2024.11.13_00-06-31_Sussex_e2hex,375,True
2024.11.13_00-06-31_Sussex_e2hex,376,True
2024.11.13_00-06-31_Sussex_e2hex,377,True
2024.11.13_00-06-31_Sussex_e2hex,378,True
2024.11.13_00-06-31_Sussex_e2hex,379,True
2024.11.13_00-06-31_Sussex_e2hex,380,True
2024.11.13_00-06-31_Sussex_e2hex,381,True
2024.11.13_00-06-31_Sussex_e2hex,382,True
2024.11.13_00-06-31_Sussex_e2hex,383,True
2024.11.13_00-06-31_Sussex_e2hex,384,True
2024.11.13_00-06-31_Sussex_e2hex,385,True
2024.11.13_00-06-31_Sussex_e2hex,386,True
2024.11.13_00-06-31_Sussex_e2hex,387,True
2024.11.13_00-06-31_Sussex_e2hex,388,True
2024.11.13_00-06-31_Sussex_e2hex,389,True
2024.11.13_00-06-31_Sussex_e2hex,390,True
2024.11.13_00-06-31_Sussex_e2hex,391,True
2024.11.13_00-06-31_Sussex_e2hex,392,True
2024.11.13_00-06-31_Sussex_e2hex,393,True
2024.11.13_00-06-31_Sussex_e2hex,394,True
2024.11.13_00-06-31_Sussex_e2hex,395,True
2024.11.13_00-06-31_Sussex_e2hex,396,True
2024.11.13_00-06-31_Sussex_e2hex,397,True
2024.11.13_00-06-31_Sussex_e2hex,398,True
2024.11.13_00-06-31_Sussex_e2hex,399,True
2024.11.13_00-06-31_Sussex_e2hex,400,True
2024.11.13_00-06-31_Sussex_e2hex,401,True
2024.11.13_00-06-31_Sussex_e2hex,402,True
2024.11.13_00-06-31_Sussex_e2hex,403,True
2024.11.13_00-06-31_Sussex_e2hex,404,True
2024.11.13_00-06-31_Sussex_e2hex,405,True
2024.11.13_00-06-31_Sussex_e2hex,406,True
2024.11.13_00-06-31_Sussex_e2hex,407,True
2024.11.13_00-06-31_Sussex_e2hex,408,True
2024.11.13_00-06-31_Sussex_e2hex,409,True
2024.11.13_00-06-31_Sussex_e2hex,410,True
2024.11.13_00-06-31_Sussex_e2hex,411,True
2024.11.13_00-06-31_Sussex_e2hex,412,True
2024.11.13_00-06-31_Sussex_e2hex,413,True
2024.11.13_00-06-31_Sussex_e2hex,414,True
2024.11.13_00-06-31_Sussex_e2hex,415,True
2024.11.13_00-06-31_Sussex_e2hex,416,True
2024.11.13_00-06-31_Sussex_e2hex,417,True
2024.11.13_00-06-31_Sussex_e2hex,418,True
2024.11.13_00-06-31_Sussex_e2hex,419,True
2024.11.13_00-06-31_Sussex_e2hex,420,True
2024.11.13_00-06-31_Sussex_e2hex,421,True
2024.11.13_00-06-31_Sussex_e2hex,422,True
2024.11.13_00-06-31_Sussex_e2hex,423,True
2024.11.13_00-06-31_Sussex_e2hex,424,True
2024.11.13_00-06-31_Sussex_e2hex,425,True
2024.11.13_00-06-31_Sussex_e2hex,426,True
2024.11.13_00-06-31_Sussex_e2hex,427,True
2024.11.13_00-06-31_Sussex_e2hex,428,True
2024.11.13_00-06-31_Sussex_e2hex,429,True
2024.11.13_00-06-31_Sussex_e2hex,430,True
2024.11.13_00-06-31_Sussex_e2hex,431,True
2024.11.13_00-06-31_Sussex_e2hex,432,True
2024.11.13_00-06-31_Sussex_e2hex,433,True
2024.11.13_00-06-31_Sussex_e2hex,434,True
2024.11.13_00-06-31_Sussex_e2hex,435,True
2024.11.13_00-06-31_Sussex_e2hex,436,True
2024.11.13_00-06-31_Sussex_e2hex,437,True
2024.11.13_00-06-31_Sussex_e2hex,438,True
2024.11.13_00-06-31_Sussex_e2hex,439,True
2024.11.13_00-06-31_Sussex_e2hex,440,True
2024.11.13_00-06-31_Sussex_e2hex,441,True
2024.11.13_00-06-31_Sussex_e2hex,442,True
2024.11.13_00-06-31_Sussex_e2hex,443,True
2024.11.13_00-06-31_Sussex_e2hex,444,True
2024.11.13_00-06-31_Sussex_e2hex,445,True
2024.11.13_00-06-31_Sussex_e2hex,446,True
2024.11.13_00-06-31_Sussex_e2hex,447,True
2024.11.13_00-06-31_Sussex_e2hex,448,True
2024.11.13_00-06-31_Sussex_e2hex,449,True
2024.11.13_00-06-31_Sussex_e2hex,450,True
2024.11.13_00-06-31_Sussex_e2hex,451,True
2024.11.13_00-06-31_Sussex_e2hex,452,True
2024.11.13_00-06-31_Sussex_e2hex,453,True
2024.11.13_00-06-31_Sussex_e2hex,454,True
2024.11.13_00-06-31_Sussex_e2hex,455,True
2024.11.13_00-06-31_Sussex_e2hex,456,True
2024.11.13_00-06-31_Sussex_e2hex,457,True
2024.11.13_00-06-31_Sussex_e2hex,458,True
2024.11.13_00-06-31_Sussex_e2hex,459,True
2024.11.13_00-06-31_Sussex_e2hex,460,True
2024.11.13_00-06-31_Sussex_e2hex,461,True
2024.11.13_00-06-31_Sussex_e2hex,462,True
2024.11.13_00-06-31_Sussex_e2hex,463,True
2024.11.13_00-06-31_Sussex_e2hex,464,True
2024.11.13_00-06-31_Sussex_e2hex,465,True
2024.11.13_00-06-31_Sussex_e2hex,466,True
2024.11.13_00-06-31_Sussex_e2hex,467,True
2024.11.13_00-06-31_Sussex_e2hex,468,True
2024.11.13_00-06-31_Sussex_e2hex,469,True
2024.11.13_00-06-31_Sussex_e2hex,470,True
2024.11.13_00-06-31_Sussex_e2hex,471,True
2024.11.13_00-06-31_Sussex_e2hex,472,True
2024.11.13_00-06-31_Sussex_e2hex,473,True
2024.11.13_00-06-31_Sussex_e2hex,474,True
2024.11.13_00-06-31_Sussex_e2hex,475,True
2024.11.13_00-06-31_Sussex_e2hex,476,True
2024.11.13_00-06-31_Sussex_e2hex,477,True
2024.11.13_00-06-31_Sussex_e2hex,478,True
2024.11.13_00-06-31_Sussex_e2hex,479,True
2024.11.13_00-06-31_Sussex_e2hex,480,True
2024.11.13_00-06-31_Sussex_e2hex,481,True
2024.11.13_00-06-31_Sussex_e2hex,482,True
2024.11.13_00-06-31_Sussex_e2hex,483,True
2024.11.13_00-06-31_Sussex_e2hex,484,True
2024.11.13_00-06-31_Sussex_e2hex,485,True
2024.11.13_00-06-31_Sussex_e2hex,486,True
2024.11.13_00-06-31_Sussex_e2hex,487,True
2024.11.13_00-06-31_Sussex_e2hex,488,True
2024.11.13_00-06-31_Sussex_e2hex,489,True
2024.11.13_00-06-31_Sussex_e2hex,490,True
2024.11.13_00-06-31_Sussex_e2hex,491,True
2024.11.13_00-06-31_Sussex_e2hex,492,True
2024.11.13_00-06-31_Sussex_e2hex,493,True
2024.11.13_00-06-31_Sussex_e2hex,494,True
2024.11.13_00-06-31_Sussex_e2hex,495,True
2024.11.13_00-06-31_Sussex_e2hex,496,True
2024.11.13_00-06-31_Sussex_e2hex,497,True
2024.11.13_00-06-31_Sussex_e2hex,498,True
2024.11.13_00-06-31_Sussex_e2hex,499,True
2024.11.13_00-06-31_Sussex_e2hex,500,True
2024.11.13_00-06-31_Sussex_e2hex,501,True
2024.11.13_00-06-31_Sussex_e2hex,502,True
2024.11.13_00-06-31_Sussex_e2hex,503,True
2024.11.13_00-06-31_Sussex_e2hex,504,True
2024.11.13_00-06-31_Sussex_e2hex,505,True
2024.11.13_00-06-31_Sussex_e2hex,506,True
2024.11.13_00-06-31_Sussex_e2hex,507,True
2024.11.13_00-06-31_Sussex_e2hex,508,True
2024.11.13_00-06-31_Sussex_e2hex,509,True
2024.11.13_00-06-31_Sussex_e2hex,510,True
2024.11.13_00-06-31_Sussex_e2hex,511,True
2024.11.13_00-06-31_Sussex_e2hex,512,True
2024.11.13_00-06-31_Sussex_e2hex,513,True
2024.11.13_00-06-31_Sussex_e2hex,514,True
2024.11.13_00-06-31_Sussex_e2hex,515,True
2024.11.13_00-06-31_Sussex_e2hex,516,True
